node_id,target
2997,1
2998,0
2999,2
3000,2
3001,1
3002,2
3003,0
3004,2
3005,1
3006,0
3007,0
3008,1
3009,2
3010,2
3011,0
3012,2
3013,1
3014,2
3015,1
3016,1
3017,1
3018,2
3019,1
3020,1
3021,0
3022,1
3023,2
3024,0
3025,0
3026,0
3027,1
3028,0
3029,1
3030,2
3031,1
3032,1
3033,2
3034,2
3035,2
3036,2
3037,1
3038,1
3039,0
3040,1
3041,2
3042,2
3043,2
3044,2
3045,1
3046,1
3047,2
3048,1
3049,0
3050,1
3051,1
3052,2
3053,2
3054,2
3055,2
3056,2
3057,2
3058,2
3059,1
3060,2
3061,1
3062,2
3063,0
3064,1
3065,2
3066,2
3067,1
3068,2
3069,2
3070,1
3071,1
3072,1
3073,2
3074,2
3075,2
3076,0
3077,0
3078,1
3079,0
3080,1
3081,1
3082,1
3083,0
3084,2
3085,0
3086,1
3087,1
3088,0
3089,2
3090,0
3091,2
3092,2
3093,0
3094,1
3095,2
3096,1
3097,2
3098,2
3099,2
3100,1
3101,1
3102,0
3103,1
3104,1
3105,2
3106,0
3107,2
3108,2
3109,2
3110,2
3111,2
3112,0
3113,2
3114,0
3115,2
3116,1
3117,2
3118,1
3119,2
3120,0
3121,1
3122,0
3123,2
3124,1
3125,2
3126,2
3127,2
3128,1
3129,0
3130,1
3131,1
3132,1
3133,1
3134,2
3135,2
3136,1
3137,1
3138,1
3139,1
3140,0
3141,1
3142,1
3143,1
3144,2
3145,2
3146,1
3147,0
3148,2
3149,2
3150,2
3151,1
3152,2
3153,1
3154,2
3155,2
3156,2
3157,2
3158,1
3159,2
3160,0
3161,1
3162,2
3163,0
3164,0
3165,2
3166,0
3167,1
3168,1
3169,1
3170,1
3171,1
3172,1
3173,2
3174,1
3175,0
3176,2
3177,1
3178,2
3179,1
3180,1
3181,1
3182,2
3183,1
3184,2
3185,0
3186,2
3187,2
3188,0
3189,2
3190,1
3191,2
3192,2
3193,2
3194,0
3195,2
3196,1
3197,0
3198,2
3199,2
3200,2
3201,1
3202,2
3203,0
3204,1
3205,2
3206,2
3207,1
3208,2
3209,2
3210,2
3211,0
3212,1
3213,2
3214,1
3215,1
3216,2
3217,2
3218,1
3219,0
3220,2
3221,1
3222,1
3223,2
3224,1
3225,1
3226,1
3227,0
3228,0
3229,0
3230,2
3231,1
3232,1
3233,1
3234,1
3235,1
3236,1
3237,1
3238,2
3239,2
3240,1
3241,2
3242,1
3243,0
3244,2
3245,2
3246,1
3247,1
3248,1
3249,1
3250,2
3251,1
3252,0
3253,0
3254,1
3255,0
3256,2
3257,0
3258,2
3259,2
3260,1
3261,0
3262,2
3263,0
3264,1
3265,2
3266,0
3267,1
3268,0
3269,2
3270,2
3271,1
3272,2
3273,2
3274,0
3275,2
3276,1
3277,1
3278,2
3279,2
3280,2
3281,1
3282,2
3283,0
3284,1
3285,1
3286,1
3287,1
3288,1
3289,1
3290,1
3291,0
3292,0
3293,1
3294,1
3295,2
3296,1
3297,0
3298,2
3299,1
3300,1
3301,1
3302,0
3303,0
3304,1
3305,1
3306,0
3307,1
3308,2
3309,0
3310,2
3311,2
3312,1
3313,2
3314,1
3315,0
3316,1
3317,2
3318,1
3319,2
3320,0
3321,2
3322,0
3323,2
3324,2
3325,1
3326,0
3327,1
3328,0
3329,2
3330,2
3331,1
3332,1
3333,2
3334,1
3335,1
3336,0
3337,2
3338,2
3339,0
3340,1
3341,1
3342,1
3343,2
3344,2
3345,1
3346,1
3347,2
3348,2
3349,0
3350,1
3351,0
3352,1
3353,1
3354,2
3355,1
3356,0
3357,0
3358,0
3359,2
3360,0
3361,0
3362,0
3363,2
3364,2
3365,1
3366,1
3367,2
3368,1
3369,2
3370,2
3371,2
3372,2
3373,0
3374,0
3375,1
3376,2
3377,2
3378,1
3379,2
3380,2
3381,0
3382,1
3383,1
3384,2
3385,0
3386,1
3387,1
3388,2
3389,2
3390,1
3391,1
3392,1
3393,1
3394,1
3395,1
3396,1
3397,1
3398,2
3399,1
3400,2
3401,1
3402,2
3403,1
3404,1
3405,2
3406,1
3407,2
3408,2
3409,2
3410,2
3411,0
3412,1
3413,1
3414,2
3415,2
3416,1
3417,0
3418,2
3419,1
3420,0
3421,0
3422,2
3423,2
3424,1
3425,2
3426,0
3427,0
3428,2
3429,1
3430,2
3431,1
3432,0
3433,1
3434,1
3435,2
3436,1
3437,1
3438,0
3439,1
3440,1
3441,2
3442,0
3443,2
3444,2
3445,1
3446,2
3447,2
3448,1
3449,1
3450,1
3451,2
3452,2
3453,1
3454,0
3455,1
3456,1
3457,2
3458,2
3459,1
3460,1
3461,1
3462,1
3463,2
3464,2
3465,1
3466,2
3467,2
3468,1
3469,0
3470,0
3471,2
3472,2
3473,2
3474,0
3475,2
3476,2
3477,2
3478,2
3479,2
3480,1
3481,1
3482,1
3483,2
3484,2
3485,1
3486,2
3487,2
3488,1
3489,2
3490,2
3491,2
3492,2
3493,1
3494,2
3495,1
3496,2
3497,1
3498,1
3499,1
3500,2
3501,1
3502,0
3503,0
3504,1
3505,2
3506,0
3507,1
3508,2
3509,2
3510,1
3511,2
3512,1
3513,1
3514,2
3515,2
3516,2
3517,1
3518,2
3519,1
3520,0
3521,1
3522,2
3523,2
3524,2
3525,2
3526,0
3527,1
3528,1
3529,1
3530,2
3531,1
3532,1
3533,0
3534,0
3535,0
3536,1
3537,0
3538,0
3539,1
3540,2
3541,1
3542,1
3543,1
3544,2
3545,2
3546,2
3547,1
3548,1
3549,2
3550,1
3551,1
3552,1
3553,2
3554,1
3555,2
3556,2
3557,2
3558,0
3559,2
3560,2
3561,2
3562,2
3563,0
3564,2
3565,1
3566,0
3567,1
3568,2
3569,2
3570,1
3571,2
3572,2
3573,2
3574,2
3575,0
3576,2
3577,0
3578,2
3579,2
3580,0
3581,2
3582,2
3583,1
3584,2
3585,1
3586,2
3587,1
3588,0
3589,1
3590,2
3591,1
3592,2
3593,2
3594,0
3595,0
3596,2
3597,2
3598,2
3599,0
3600,2
3601,2
3602,0
3603,2
3604,1
3605,2
3606,1
3607,2
3608,2
3609,1
3610,1
3611,2
3612,0
3613,2
3614,1
3615,1
3616,2
3617,0
3618,2
3619,0
3620,2
3621,1
3622,0
3623,2
3624,1
3625,2
3626,1
3627,1
3628,1
3629,2
3630,2
3631,1
3632,2
3633,0
3634,0
3635,2
3636,1
3637,1
3638,0
3639,0
3640,1
3641,2
3642,2
3643,1
3644,1
3645,1
3646,2
3647,2
3648,0
3649,0
3650,2
3651,0
3652,2
3653,1
3654,2
3655,1
3656,2
3657,0
3658,1
3659,0
3660,0
3661,2
3662,1
3663,0
3664,1
3665,0
3666,1
3667,1
3668,2
3669,0
3670,0
3671,2
3672,2
3673,2
3674,0
3675,1
3676,2
3677,1
3678,2
3679,1
3680,2
3681,1
3682,2
3683,1
3684,1
3685,1
3686,0
3687,1
3688,1
3689,1
3690,0
3691,1
3692,2
3693,2
3694,1
3695,2
3696,1
3697,1
3698,1
3699,2
3700,2
3701,2
3702,2
3703,0
3704,0
3705,0
3706,2
3707,1
3708,1
3709,0
3710,2
3711,1
3712,2
3713,1
3714,0
3715,2
3716,2
3717,0
3718,2
3719,2
3720,0
3721,0
3722,1
3723,0
3724,0
3725,1
3726,2
3727,1
3728,2
3729,2
3730,2
3731,1
3732,1
3733,1
3734,2
3735,2
3736,1
3737,2
3738,2
3739,1
3740,2
3741,1
3742,1
3743,2
3744,2
3745,0
3746,1
3747,2
3748,2
3749,2
3750,1
3751,2
3752,2
3753,0
3754,2
3755,2
3756,0
3757,1
3758,1
3759,2
3760,0
3761,0
3762,1
3763,1
3764,2
3765,2
3766,1
3767,1
3768,1
3769,1
3770,2
3771,2
3772,1
3773,2
3774,0
3775,2
3776,1
3777,1
3778,2
3779,2
3780,1
3781,2
3782,0
3783,0
3784,0
3785,2
3786,0
3787,2
3788,1
3789,1
3790,2
3791,0
3792,2
3793,2
3794,0
3795,1
3796,2
3797,2
3798,1
3799,0
3800,0
3801,1
3802,2
3803,1
3804,0
3805,1
3806,1
3807,1
3808,0
3809,2
3810,1
3811,1
3812,1
3813,2
3814,1
3815,1
3816,0
3817,0
3818,1
3819,1
3820,1
3821,2
3822,2
3823,1
3824,2
3825,2
3826,0
3827,2
3828,2
3829,2
3830,2
3831,2
3832,1
3833,1
3834,2
3835,2
3836,2
3837,0
3838,0
3839,2
3840,2
3841,1
3842,0
3843,1
3844,0
3845,1
3846,1
3847,0
3848,2
3849,0
3850,0
3851,1
3852,1
3853,0
3854,2
3855,1
3856,1
3857,2
3858,1
3859,1
3860,1
3861,1
3862,1
3863,1
3864,2
3865,0
3866,0
3867,0
3868,0
3869,1
3870,2
3871,2
3872,1
3873,1
3874,1
3875,0
3876,1
3877,2
3878,0
3879,1
3880,2
3881,1
3882,1
3883,2
3884,1
3885,1
3886,2
3887,2
3888,1
3889,2
3890,1
3891,2
3892,1
3893,1
3894,2
3895,1
3896,2
3897,1
3898,2
3899,2
3900,2
3901,2
3902,2
3903,2
3904,2
3905,2
3906,2
3907,2
3908,1
3909,2
3910,2
3911,0
3912,1
3913,2
3914,1
3915,1
3916,0
3917,1
3918,2
3919,2
3920,2
3921,1
3922,0
3923,1
3924,2
3925,1
3926,1
3927,1
3928,2
3929,2
3930,2
3931,2
3932,0
3933,2
3934,1
3935,0
3936,1
3937,0
3938,2
3939,2
3940,1
3941,2
3942,0
3943,0
3944,1
3945,1
3946,2
3947,0
3948,1
3949,1
3950,1
3951,1
3952,1
3953,1
3954,1
3955,0
3956,2
3957,0
3958,1
3959,2
3960,1
3961,2
3962,1
3963,1
3964,1
3965,2
3966,2
3967,2
3968,1
3969,1
3970,0
3971,2
3972,2
3973,0
3974,2
3975,0
3976,1
3977,1
3978,1
3979,0
3980,0
3981,1
3982,2
3983,1
3984,1
3985,0
3986,0
3987,1
3988,0
3989,2
3990,0
3991,0
3992,0
3993,1
3994,2
3995,1
3996,0
3997,1
3998,2
3999,2
4000,0
4001,1
4002,0
4003,1
4004,2
4005,1
4006,1
4007,0
4008,0
4009,0
4010,1
4011,1
4012,2
4013,2
4014,2
4015,0
4016,1
4017,2
4018,1
4019,0
4020,0
4021,0
4022,1
4023,0
4024,0
4025,1
4026,0
4027,2
4028,0
4029,1
4030,2
4031,2
4032,1
4033,1
4034,1
4035,2
4036,0
4037,2
4038,2
4039,2
4040,2
4041,1
4042,1
4043,2
4044,2
4045,1
4046,2
4047,2
4048,1
4049,1
4050,1
4051,1
4052,1
4053,2
4054,2
4055,2
4056,2
4057,1
4058,2
4059,1
4060,2
4061,2
4062,1
4063,0
4064,0
4065,2
4066,2
4067,1
4068,2
4069,1
4070,1
4071,1
4072,0
4073,2
4074,2
4075,2
4076,0
4077,1
4078,2
4079,2
4080,1
4081,1
4082,1
4083,2
4084,1
4085,1
4086,2
4087,2
4088,0
4089,1
4090,0
4091,2
4092,2
4093,2
4094,2
4095,2
4096,2
4097,0
4098,0
4099,1
4100,1
4101,2
4102,1
4103,1
4104,1
4105,1
4106,2
4107,1
4108,0
4109,2
4110,2
4111,1
4112,1
4113,2
4114,1
4115,2
4116,2
4117,1
4118,2
4119,0
4120,0
4121,0
4122,2
4123,1
4124,0
4125,0
4126,0
4127,1
4128,0
4129,2
4130,2
4131,1
4132,1
4133,1
4134,1
4135,0
4136,2
4137,1
4138,2
4139,1
4140,2
4141,2
4142,2
4143,2
4144,1
4145,1
4146,1
4147,0
4148,2
4149,1
4150,2
4151,2
4152,1
4153,0
4154,1
4155,1
4156,2
4157,2
4158,2
4159,2
4160,0
4161,0
4162,1
4163,2
4164,1
4165,1
4166,2
4167,2
4168,2
4169,0
4170,2
4171,2
4172,2
4173,2
4174,2
4175,1
4176,2
4177,2
4178,2
4179,1
4180,0
4181,2
4182,2
4183,2
4184,1
4185,2
4186,2
4187,1
4188,2
4189,1
4190,1
4191,1
4192,2
4193,2
4194,2
4195,1
4196,2
4197,0
4198,2
4199,2
4200,1
4201,1
4202,1
4203,1
4204,0
4205,1
4206,2
4207,1
4208,2
4209,0
4210,1
4211,1
4212,0
4213,2
4214,0
4215,0
4216,2
4217,1
4218,0
4219,0
4220,1
4221,0
4222,1
4223,0
4224,2
4225,2
4226,2
4227,1
4228,2
4229,2
4230,0
4231,1
4232,1
4233,1
4234,0
4235,1
4236,2
4237,2
4238,1
4239,1
4240,1
4241,2
4242,2
4243,1
4244,2
4245,1
4246,1
4247,1
4248,2
4249,1
4250,0
4251,2
4252,1
4253,1
4254,1
4255,2
4256,2
4257,2
4258,2
4259,1
4260,0
4261,1
4262,1
4263,2
4264,2
4265,0
4266,0
4267,0
4268,2
4269,2
4270,2
4271,2
4272,1
4273,2
4274,1
4275,1
4276,1
4277,2
4278,1
4279,2
4280,1
4281,1
4282,0
4283,1
4284,0
4285,0
4286,2
4287,2
4288,1
4289,2
4290,1
4291,0
4292,1
4293,2
4294,1
4295,2
4296,0
4297,1
4298,1
4299,0
4300,1
4301,2
4302,1
4303,0
4304,2
4305,1
4306,1
4307,2
4308,2
4309,0
4310,0
4311,0
4312,2
4313,1
4314,0
4315,1
4316,0
4317,2
4318,1
4319,2
4320,2
4321,2
4322,1
4323,2
4324,0
4325,1
4326,1
4327,2
4328,0
4329,0
4330,2
4331,2
4332,1
4333,2
4334,1
4335,1
4336,2
4337,2
4338,1
4339,0
4340,1
4341,1
4342,1
4343,2
4344,2
4345,2
4346,2
4347,1
4348,0
4349,1
4350,2
4351,2
4352,0
4353,2
4354,2
4355,0
4356,1
4357,1
4358,1
4359,1
4360,1
4361,0
4362,1
4363,1
4364,1
4365,2
4366,1
4367,1
4368,1
4369,0
4370,1
4371,1
4372,0
4373,1
4374,2
4375,1
4376,1
4377,2
4378,0
4379,2
4380,1
4381,2
4382,2
4383,2
4384,0
4385,2
4386,2
4387,1
4388,2
4389,0
4390,0
4391,2
4392,1
4393,2
4394,1
4395,0
4396,0
4397,2
4398,0
4399,0
4400,2
4401,1
4402,1
4403,1
4404,0
4405,2
4406,1
4407,1
4408,0
4409,1
4410,2
4411,1
4412,2
4413,2
4414,2
4415,1
4416,1
4417,2
4418,1
4419,1
4420,1
4421,1
4422,1
4423,2
4424,1
4425,2
4426,2
4427,1
4428,1
4429,2
4430,1
4431,0
4432,1
4433,1
4434,2
4435,1
4436,1
4437,2
4438,2
4439,0
4440,2
4441,2
4442,0
4443,1
4444,2
4445,2
4446,1
4447,2
4448,2
4449,1
4450,2
4451,1
4452,2
4453,1
4454,2
4455,2
4456,0
4457,1
4458,1
4459,1
4460,0
4461,2
4462,1
4463,0
4464,2
4465,0
4466,1
4467,1
4468,2
4469,2
4470,1
4471,0
4472,0
4473,2
4474,1
4475,2
4476,0
4477,2
4478,1
4479,1
4480,0
4481,2
4482,2
4483,1
4484,2
4485,2
4486,2
4487,2
4488,1
4489,0
4490,2
4491,0
4492,1
4493,2
4494,2
4495,0
4496,2
4497,0
4498,2
4499,1
4500,1
4501,0
4502,2
4503,1
4504,1
4505,1
4506,1
4507,1
4508,1
4509,2
4510,2
4511,0
4512,1
4513,2
4514,1
4515,2
4516,1
4517,2
4518,2
4519,0
4520,1
4521,2
4522,2
4523,2
4524,0
4525,0
4526,2
4527,2
4528,1
4529,0
4530,0
4531,2
4532,1
4533,2
4534,2
4535,0
4536,1
4537,2
4538,2
4539,2
4540,2
4541,2
4542,2
4543,2
4544,2
4545,1
4546,2
4547,2
4548,2
4549,0
4550,2
4551,2
4552,0
4553,1
4554,0
4555,0
4556,1
4557,0
4558,1
4559,1
4560,1
4561,1
4562,1
4563,2
4564,1
4565,0
4566,1
4567,2
4568,2
4569,1
4570,2
4571,2
4572,1
4573,2
4574,1
4575,2
4576,0
4577,1
4578,1
4579,0
4580,2
4581,2
4582,1
4583,0
4584,2
4585,0
4586,0
4587,1
4588,0
4589,1
4590,1
4591,1
4592,1
4593,0
4594,2
4595,0
4596,2
4597,0
4598,2
4599,2
4600,1
4601,1
4602,1
4603,2
4604,1
4605,1
4606,0
4607,1
4608,2
4609,1
4610,1
4611,2
4612,1
4613,1
4614,0
4615,2
4616,2
4617,1
4618,0
4619,0
4620,2
4621,1
4622,0
4623,1
4624,0
4625,1
4626,2
4627,1
4628,2
4629,2
4630,1
4631,1
4632,1
4633,1
4634,2
4635,1
4636,2
4637,2
4638,2
4639,0
4640,2
4641,2
4642,2
4643,0
4644,1
4645,1
4646,2
4647,2
4648,0
4649,2
4650,0
4651,0
4652,2
4653,2
4654,1
4655,0
4656,1
4657,0
4658,2
4659,0
4660,2
4661,0
4662,0
4663,0
4664,2
4665,1
4666,1
4667,2
4668,2
4669,2
4670,2
4671,2
4672,2
4673,0
4674,1
4675,2
4676,1
4677,2
4678,2
4679,1
4680,1
4681,1
4682,2
4683,2
4684,2
4685,1
4686,2
4687,2
4688,1
4689,1
4690,1
4691,2
4692,1
4693,2
4694,1
4695,2
4696,1
4697,1
4698,0
4699,0
4700,0
4701,1
4702,2
4703,0
4704,2
4705,0
4706,0
4707,2
4708,1
4709,1
4710,2
4711,2
4712,1
4713,1
4714,1
4715,2
4716,2
4717,1
4718,1
4719,1
4720,0
4721,1
4722,1
4723,0
4724,1
4725,1
4726,0
4727,0
4728,2
4729,0
4730,1
4731,2
4732,1
4733,0
4734,0
4735,1
4736,2
4737,0
4738,1
4739,1
4740,2
4741,2
4742,2
4743,2
4744,2
4745,2
4746,2
4747,1
4748,1
4749,0
4750,2
4751,0
4752,2
4753,2
4754,0
4755,0
4756,0
4757,0
4758,2
4759,2
4760,1
4761,1
4762,2
4763,2
4764,0
4765,1
4766,2
4767,2
4768,2
4769,0
4770,2
4771,1
4772,1
4773,1
4774,2
4775,1
4776,1
4777,0
4778,0
4779,1
4780,2
4781,2
4782,0
4783,2
4784,1
4785,0
4786,0
4787,0
4788,1
4789,2
4790,1
4791,1
4792,1
4793,1
4794,0
4795,2
4796,1
4797,2
4798,0
4799,2
4800,2
4801,2
4802,0
4803,2
4804,1
4805,1
4806,1
4807,1
4808,2
4809,0
4810,2
4811,1
4812,1
4813,0
4814,1
4815,1
4816,2
4817,2
4818,0
4819,0
4820,0
4821,1
4822,2
4823,2
4824,2
4825,1
4826,1
4827,1
4828,1
4829,1
4830,1
4831,0
4832,2
4833,1
4834,2
4835,2
4836,1
4837,1
4838,2
4839,2
4840,0
4841,0
4842,2
4843,1
4844,0
4845,1
4846,1
4847,1
4848,0
4849,1
4850,2
4851,0
4852,2
4853,1
4854,2
4855,2
4856,2
4857,2
4858,1
4859,1
4860,2
4861,0
4862,1
4863,1
4864,0
4865,1
4866,2
4867,2
4868,1
4869,0
4870,2
4871,0
4872,2
4873,2
4874,2
4875,1
4876,0
4877,2
4878,1
4879,1
4880,2
4881,1
4882,1
4883,0
4884,2
4885,0
4886,2
4887,2
4888,1
4889,0
4890,1
4891,2
4892,2
4893,1
4894,2
4895,1
4896,0
4897,1
4898,1
4899,1
4900,1
4901,2
4902,1
4903,1
4904,1
4905,1
4906,0
4907,2
4908,2
4909,2
4910,1
4911,1
4912,1
4913,2
4914,1
4915,0
4916,1
4917,1
4918,2
4919,1
4920,2
4921,2
4922,2
4923,0
4924,0
4925,1
4926,2
4927,2
4928,2
4929,0
4930,1
4931,1
4932,1
4933,2
4934,2
4935,1
4936,1
4937,1
4938,0
4939,0
4940,2
4941,2
4942,1
4943,2
4944,0
4945,2
4946,1
4947,2
4948,2
4949,2
4950,1
4951,1
4952,2
4953,1
4954,1
4955,2
4956,2
4957,1
4958,2
4959,1
4960,1
4961,2
4962,2
4963,1
4964,2
4965,0
4966,1
4967,1
4968,0
4969,1
4970,1
4971,1
4972,2
4973,1
4974,0
4975,2
4976,1
4977,1
4978,1
4979,1
4980,1
4981,2
4982,2
4983,1
4984,1
4985,2
4986,0
4987,2
4988,1
4989,1
4990,2
4991,0
4992,2
4993,1
4994,0
4995,2
4996,1
4997,1
4998,1
4999,2
5000,2
5001,2
5002,2
5003,2
5004,2
5005,2
5006,1
5007,1
5008,1
5009,0
5010,0
5011,0
5012,1
5013,1
5014,0
5015,1
5016,1
5017,2
5018,1
5019,2
5020,2
5021,1
5022,2
5023,2
5024,1
5025,2
5026,0
5027,1
5028,1
5029,1
5030,1
5031,1
5032,0
5033,2
5034,1
5035,0
5036,1
5037,1
5038,2
5039,1
5040,1
5041,2
5042,2
5043,1
5044,0
5045,2
5046,1
5047,2
5048,2
5049,1
5050,0
5051,1
5052,0
5053,2
5054,1
5055,2
5056,1
5057,2
5058,0
5059,1
5060,2
5061,2
5062,1
5063,2
5064,0
5065,2
5066,0
5067,1
5068,1
5069,2
5070,2
5071,2
5072,1
5073,1
5074,0
5075,2
5076,2
5077,1
5078,1
5079,2
5080,1
5081,1
5082,0
5083,1
5084,0
5085,2
5086,2
5087,0
5088,2
5089,1
5090,2
5091,0
5092,0
5093,2
5094,1
5095,1
5096,1
5097,1
5098,1
5099,2
5100,2
5101,2
5102,2
5103,2
5104,1
5105,2
5106,2
5107,1
5108,2
5109,1
5110,1
5111,2
5112,1
5113,2
5114,1
5115,2
5116,0
5117,0
5118,2
5119,0
5120,0
5121,1
5122,2
5123,1
5124,0
5125,2
5126,2
5127,2
5128,2
5129,2
5130,2
5131,2
5132,1
5133,1
5134,0
5135,2
5136,1
5137,1
5138,1
5139,2
5140,1
5141,2
5142,2
5143,1
5144,2
5145,1
5146,0
5147,2
5148,1
5149,2
5150,0
5151,2
5152,0
5153,2
5154,1
5155,1
5156,2
5157,1
5158,1
5159,1
5160,2
5161,2
5162,2
5163,0
5164,2
5165,1
5166,0
5167,1
5168,1
5169,1
5170,2
5171,1
5172,1
5173,2
5174,1
5175,1
5176,0
5177,1
5178,2
5179,2
5180,1
5181,2
5182,2
5183,1
5184,1
5185,2
5186,0
5187,1
5188,0
5189,1
5190,0
5191,2
5192,1
5193,0
5194,2
5195,2
5196,0
5197,2
5198,1
5199,1
5200,0
5201,2
5202,2
5203,2
5204,1
5205,2
5206,1
5207,0
5208,2
5209,2
5210,0
5211,0
5212,0
5213,0
5214,0
5215,2
5216,0
5217,1
5218,1
5219,0
5220,1
5221,1
5222,1
5223,2
5224,2
5225,1
5226,2
5227,1
5228,2
5229,2
5230,1
5231,1
5232,2
5233,0
5234,2
5235,2
5236,2
5237,2
5238,1
5239,1
5240,2
5241,0
5242,0
5243,1
5244,2
5245,2
5246,2
5247,0
5248,2
5249,1
5250,0
5251,1
5252,0
5253,1
5254,2
5255,1
5256,2
5257,2
5258,1
5259,1
5260,2
5261,1
5262,2
5263,2
5264,2
5265,2
5266,1
5267,2
5268,0
5269,2
5270,2
5271,2
5272,2
5273,1
5274,2
5275,2
5276,1
5277,1
5278,2
5279,2
5280,0
5281,1
5282,0
5283,2
5284,1
5285,2
5286,2
5287,2
5288,0
5289,1
5290,1
5291,0
5292,2
5293,2
5294,1
5295,2
5296,2
5297,1
5298,1
5299,2
5300,1
5301,1
5302,2
5303,1
5304,1
5305,2
5306,1
5307,1
5308,2
5309,2
5310,2
5311,0
5312,1
5313,2
5314,2
5315,2
5316,0
5317,1
5318,0
5319,1
5320,0
5321,2
5322,2
5323,0
5324,2
5325,1
5326,1
5327,1
5328,2
5329,2
5330,2
5331,2
5332,2
5333,1
5334,0
5335,2
5336,2
5337,1
5338,2
5339,1
5340,0
5341,1
5342,1
5343,1
5344,1
5345,2
5346,1
5347,2
5348,0
5349,2
5350,2
5351,0
5352,1
5353,2
5354,1
5355,1
5356,2
5357,1
5358,1
5359,2
5360,0
5361,1
5362,2
5363,2
5364,1
5365,1
5366,2
5367,2
5368,2
5369,0
5370,0
5371,1
5372,2
5373,1
5374,0
5375,1
5376,1
5377,2
5378,0
5379,2
5380,1
5381,2
5382,0
5383,1
5384,2
5385,1
5386,0
5387,0
5388,2
5389,2
5390,1
5391,2
5392,1
5393,2
5394,2
5395,1
5396,2
5397,2
5398,2
5399,0
5400,0
5401,2
5402,2
5403,0
5404,2
5405,0
5406,1
5407,0
5408,1
5409,1
5410,1
5411,2
5412,2
5413,2
5414,1
5415,2
5416,1
5417,2
5418,1
5419,0
5420,1
5421,1
5422,0
5423,0
5424,1
5425,1
5426,1
5427,0
5428,1
5429,1
5430,1
5431,2
5432,0
5433,1
5434,2
5435,1
5436,0
5437,1
5438,1
5439,2
5440,2
5441,1
5442,2
5443,1
5444,1
5445,0
5446,1
5447,1
5448,0
5449,2
5450,2
5451,2
5452,2
5453,1
5454,1
5455,2
5456,1
5457,0
5458,2
5459,1
5460,2
5461,0
5462,0
5463,1
5464,1
5465,1
5466,1
5467,0
5468,2
5469,2
5470,0
5471,1
5472,1
5473,2
5474,2
5475,2
5476,1
5477,2
5478,2
5479,2
5480,1
5481,2
5482,0
5483,2
5484,1
5485,0
5486,1
5487,2
5488,2
5489,0
5490,1
5491,0
5492,1
5493,2
5494,1
5495,1
5496,2
5497,2
5498,2
5499,1
5500,2
5501,0
5502,2
5503,2
5504,1
5505,0
5506,2
5507,2
5508,0
5509,2
5510,2
5511,1
5512,1
5513,1
5514,1
5515,1
5516,2
5517,1
5518,1
5519,2
5520,2
5521,1
5522,1
5523,0
5524,2
5525,0
5526,1
5527,1
5528,2
5529,0
5530,0
5531,1
5532,2
5533,0
5534,2
5535,2
5536,1
5537,1
5538,2
5539,2
5540,0
5541,1
5542,1
5543,2
5544,2
5545,1
5546,1
5547,1
5548,1
5549,1
5550,2
5551,1
5552,1
5553,1
5554,1
5555,1
5556,0
5557,1
5558,0
5559,2
5560,0
5561,2
5562,0
5563,2
5564,1
5565,2
5566,2
5567,1
5568,1
5569,2
5570,2
5571,1
5572,1
5573,1
5574,2
5575,1
5576,1
5577,2
5578,0
5579,1
5580,1
5581,1
5582,1
5583,2
5584,1
5585,0
5586,1
5587,2
5588,0
5589,2
5590,0
5591,1
5592,2
5593,1
5594,2
5595,2
5596,1
5597,0
5598,1
5599,0
5600,1
5601,1
5602,0
5603,1
5604,1
5605,1
5606,2
5607,2
5608,2
5609,2
5610,1
5611,2
5612,0
5613,1
5614,1
5615,2
5616,0
5617,2
5618,1
5619,1
5620,2
5621,2
5622,0
5623,2
5624,1
5625,1
5626,2
5627,2
5628,1
5629,2
5630,0
5631,1
5632,1
5633,1
5634,2
5635,2
5636,2
5637,0
5638,1
5639,2
5640,1
5641,1
5642,1
5643,2
5644,2
5645,1
5646,2
5647,2
5648,1
5649,2
5650,2
5651,0
5652,2
5653,1
5654,0
5655,1
5656,0
5657,2
5658,2
5659,2
5660,2
5661,1
5662,1
5663,0
5664,2
5665,1
5666,2
5667,1
5668,0
5669,1
5670,0
5671,1
5672,1
5673,2
5674,2
5675,1
5676,0
5677,2
5678,2
5679,1
5680,1
5681,2
5682,0
5683,2
5684,0
5685,0
5686,0
5687,0
5688,0
5689,2
5690,1
5691,2
5692,2
5693,1
5694,0
5695,2
5696,0
5697,1
5698,2
5699,1
5700,0
5701,1
5702,0
5703,2
5704,0
5705,1
5706,0
5707,1
5708,1
5709,2
5710,2
5711,1
5712,2
5713,1
5714,2
5715,2
5716,0
5717,2
5718,0
5719,1
5720,1
5721,2
5722,0
5723,0
5724,1
5725,1
5726,0
5727,2
5728,2
5729,0
5730,2
5731,1
5732,2
5733,2
5734,2
5735,0
5736,2
5737,0
5738,0
5739,1
5740,1
5741,0
5742,2
5743,2
5744,0
5745,2
5746,2
5747,1
5748,1
5749,0
5750,1
5751,2
5752,1
5753,2
5754,2
5755,0
5756,2
5757,2
5758,1
5759,0
5760,2
5761,1
5762,2
5763,1
5764,1
5765,1
5766,1
5767,1
5768,2
5769,0
5770,1
5771,2
5772,0
5773,2
5774,2
5775,1
5776,0
5777,2
5778,1
5779,2
5780,2
5781,1
5782,2
5783,0
5784,1
5785,1
5786,2
5787,2
5788,0
5789,1
5790,1
5791,2
5792,0
5793,0
5794,1
